기준일자,요일,시간대,격자_50,업종대분류,카드이용금액계,카드이용건수계
20241201,일요일,3,다사470a393b,화원,52467,6
20241201,일요일,6,다사674b503a,기타요식,263578,7
20241201,일요일,6,다사520b530b,편의점,685352,80
20241201,일요일,3,다사479a539a,기타요식,262529,17
20241201,일요일,6,다사576a467b,커피전문점,82124,15
20241201,일요일,4,다사574b461b,슈퍼마켓일반형,257155,26
20241201,일요일,6,다사577a585a,슈퍼마켓일반형,765497,76
20241201,일요일,5,다사471a388b,정육점,191206,7
20241201,일요일,6,다사653b463a,편의점,226525,27
20241201,일요일,4,다사510a461b,게임방/오락실,154328,43
20241201,일요일,6,다사591b475a,기타요식,331554,15
20241201,일요일,6,다사503a509b,한식,491283,30
20241201,일요일,3,다사483b504b,편의점,47893,33
20241201,일요일,4,다사484b544a,의복/의류,471683,17
20241201,일요일,4,다사438b510b,스포츠/레저용품,296481,5
20241201,일요일,5,다사483b556b,커피전문점,159357,20
20241201,일요일,6,다사483a516b,편의점,204648,19
20241201,일요일,5,다사486a572b,한식,1133047,20
20241201,일요일,2,다사549b490a,기타요식,27831,4
20241201,일요일,3,다사657b458a,편의점,134460,47
20241201,일요일,4,다사629b582b,제과점,605174,38
20241201,일요일,1,다사628a559a,노래방,14054,4
20241201,일요일,2,다사406b444b,기타요식,57574,6
20241201,일요일,4,다사616a572a,일식,1593825,14
20241201,일요일,5,다사497b524a,생활잡화/수입상품점,652882,89
20241201,일요일,3,다사626b582b,ZZ_나머지,114778,7
20241201,일요일,2,다사479b504b,기타요식,139378,5
20241201,일요일,4,다사634b508a,커피전문점,132468,18
20241201,일요일,4,다사603b449b,한식,2221224,77
20241201,일요일,4,다사581b599a,스포츠시설,1634422,172
20241201,일요일,6,다사457b473a,편의점,282923,15
20241201,일요일,4,다사613a623a,기타유통,70065,18
20241201,일요일,4,다사599a451a,기타요식,121096,18
20241201,일요일,5,다사599a527b,패스트푸드,129149,8
20241201,일요일,3,다사672a499b,제과점,345887,22
20241201,일요일,5,다사490a529a,일식,546028,8
20241201,일요일,5,다사636b579b,편의점,474396,84
20241201,일요일,3,다사498b566a,ZZ_나머지,49869,7
20241201,일요일,4,다사598b454a,ZZ_나머지,792833,45
20241201,일요일,4,다사494b446b,기타요식,113756,7
20241201,일요일,4,다사659a461a,농수산물,575403,7
20241201,일요일,4,다사529a478b,미용실,190239,17
20241201,일요일,2,다사599a655b,한식,207008,5
20241201,일요일,1,다사628b587a,게임방/오락실,255909,12
20241201,일요일,5,다사476a421b,기타요식,146949,7
20241201,일요일,4,다사470b534a,커피전문점,547796,48
20241201,일요일,4,다사564b456b,ZZ_나머지,24264,7
20241201,일요일,6,다사563a524a,한식,1798127,48
20241201,일요일,3,다사518b422b,ZZ_나머지,60433,15
20241201,일요일,2,다사510a524b,한식,706115,20
20241201,일요일,3,다사627b508b,기타요식,334396,9
20241201,일요일,3,다사605a547b,ZZ_나머지,63577,19
20241201,일요일,3,다사580a451b,패스트푸드,1293375,144
20241201,일요일,6,다사600b467a,ZZ_나머지,32940,7
20241201,일요일,5,다사632a508a,한식,2838208,34
20241201,일요일,6,다사569b456b,양식,5302987,21
20241201,일요일,4,다사579a467a,기타요식,578790,18
20241201,일요일,4,다사500a496b,한식,1210357,33
20241201,일요일,4,다사599a498a,제과점,54655,8
20241201,일요일,4,다사578b603a,생활잡화/수입상품점,243911,6
20241201,일요일,5,다사515a449b,생활잡화/수입상품점,2429030,156
20241201,일요일,5,다사440a500b,정육점,1601805,55
20241201,일요일,6,다사668a432b,한식,504071,9
20241201,일요일,6,다사527b511a,노래방,224567,12
20241201,일요일,6,다사583a440b,편의점,367226,65
20241201,일요일,5,다사420a467a,한식,419663,23
20241201,일요일,3,다사591a630a,정육점,922700,34
20241201,일요일,3,다사465b461a,미용실,272516,7
20241201,일요일,1,다사554a484b,한식,302779,19
20241201,일요일,4,다사469a428b,기타요식,336453,30
20241201,일요일,3,다사640b575a,한식,465745,35
20241201,일요일,1,다사561a520a,편의점,24947,3
20241201,일요일,4,다사587a570a,한식,737258,6
20241201,일요일,6,다사623a547b,슈퍼마켓일반형,43342,7
20241201,일요일,5,다사607b448b,기타요식,1854537,26
20241201,일요일,2,다사642a546b,편의점,207087,40
20241201,일요일,2,다사453a427a,한의원,11450,4
20241201,일요일,4,다사684b502b,한식,718358,15
20241201,일요일,2,다사512a461a,커피전문점,19159,4
20241201,일요일,5,다사516a425a,기타요식,749387,148
20241201,일요일,1,다사492a537a,노래방,14935,4
20241201,일요일,5,다사511a543b,편의점,940054,115
20241201,일요일,5,다사566b628b,ZZ_나머지,16181637,96
20241201,일요일,4,다사490b532b,제과점,948828,61
20241201,일요일,1,다사569a429b,한식,306832,7
20241201,일요일,4,다사587a544b,ZZ_나머지,280271,8
20241201,일요일,3,다사623a625a,편의점,50310,16
20241201,일요일,4,다사611a439a,제과점,3851762,204
20241201,일요일,2,다사482a567b,편의점,139920,12
20241201,일요일,5,다사469a477b,기타요식,441881,35
20241201,일요일,1,다사593a516b,편의점,30333,9
20241201,일요일,5,다사665a444a,편의점,264411,29
20241201,일요일,6,다사466a428b,결제대행(PG),11684935,545
20241201,일요일,6,다사552a516a,편의점,240807,27
20241201,일요일,5,다사488a560a,한식,841338,7
20241201,일요일,5,다사416b473a,제과점,691143,68
20241201,일요일,5,다사608a519b,슈퍼마켓일반형,3803873,440
20241201,일요일,6,다사490a460a,슈퍼마켓일반형,130850,19
20241201,일요일,4,다사441b475a,한식,5334327,13
20241201,일요일,4,다사484b459a,한식,773862,15
20241201,일요일,6,다사478a459b,게임방/오락실,69663,15
20241201,일요일,3,다사533b532b,한식,93739,7
20241201,일요일,3,다사574a585b,가전,9800483,8
20241201,일요일,4,다사610b521b,ZZ_나머지,101421,21
20241201,일요일,5,다사574a518b,한식,445339,8
20241208,일요일,1,다사631a547a,편의점,84916,11
20241208,일요일,3,다사513a493b,편의점,209340,17
20241208,일요일,6,다사565a577b,편의점,340681,46
20241208,일요일,4,다사573b605b,농수산물,87019,8
20241208,일요일,1,다사628a556b,편의점,201049,28
20241208,일요일,4,다사519a422b,한식,1012071,14
20241208,일요일,4,다사588a438a,편의점,345583,14
20241208,일요일,2,다사534a526b,한식,234016,13
20241208,일요일,5,다사599b615b,한식,527707,63
20241208,일요일,3,다사652b443a,생활잡화/수입상품점,1864790,32
20241208,일요일,4,다사601b500b,커피전문점,191934,36
20241208,일요일,2,다사589b428a,편의점,18736,5
20241208,일요일,3,다사621b491a,제과점,907115,74
20241208,일요일,4,다사483b447a,정육점,352924,7
20241208,일요일,3,다사573b576b,한식,643428,8
20241208,일요일,5,다사589a609b,약국,577001,113
20241208,일요일,5,다사713a520a,기타식품,235454,41
20241208,일요일,3,다사596a561b,독서실,40150,9
20241208,일요일,2,다사642b550a,편의점,130897,12
20241208,일요일,4,다사637b505b,편의점,116081,30
20241208,일요일,5,다사480b506a,동물병원,12073477,50
20241208,일요일,3,다사611b576b,편의점,11496,8
20241208,일요일,1,다사518a424a,한식,674737,13
20241208,일요일,4,다사593a531a,편의점,355388,52
20241208,일요일,1,다사488b505a,한식,1914125,48
20241208,일요일,5,다사428b446b,슈퍼마켓일반형,2254099,141
20241208,일요일,3,다사434a475a,한식,249243,9
20241208,일요일,6,다사548a433b,편의점,351005,47
20241208,일요일,1,다사517b423a,ZZ_나머지,117485,19
20241208,일요일,2,다사405b522a,세탁소,115229,4
20241208,일요일,5,다사601a463a,편의점,608833,63
20241208,일요일,2,다사598a430a,편의점,83802,11
20241208,일요일,6,다사480a582b,편의점,675682,84
20241208,일요일,6,다사480a539b,실내/실외골프장,207619,7
20241208,일요일,5,다사580b532a,편의점,304341,23
20241208,일요일,2,다사510b551a,편의점,174784,28
20241208,일요일,1,다사610b617b,"모텔,여관,기타숙박",529031,3
20241208,일요일,4,다사551a521a,기타요식,132075,15
20241208,일요일,4,다사517b517b,양식,115768,6
20241208,일요일,5,다사417b513b,일식,383011,23
20241208,일요일,5,다사597b419a,일식,233778,7
20241208,일요일,4,다사636b452b,화원,123073,14
20241208,일요일,4,다사540a523b,한식,85437,6
20241208,일요일,5,다사630a487b,편의점,589736,67
20241208,일요일,5,다사588a626b,기타요식,31836,11
20241208,일요일,1,다사583a624a,편의점,271248,30
20241208,일요일,3,다사559b537a,양식,424414,9
20241208,일요일,5,다사595b588a,커피전문점,437416,125
20241208,일요일,2,다사581b448b,제과점,101176,6
20241208,일요일,5,다사596b518b,편의점,974289,94
20241208,일요일,5,다사491a541a,커피전문점,66751,23
20241208,일요일,6,다사596b429b,양식,1321405,15
20241208,일요일,5,다사615b463b,편의점,119859,22
20241208,일요일,4,다사601b451b,편의점,174311,27
20241208,일요일,2,다사589b556a,ZZ_나머지,34473,5
20241208,일요일,5,다사573a603b,슈퍼마켓일반형,42784,8
20241208,일요일,4,다사496b521b,한식,1546880,93
20241208,일요일,4,다사621b494a,중식,31043,8
20241208,일요일,4,다사580b467a,편의점,84511,20
20241208,일요일,5,다사623a509b,슈퍼마켓일반형,473775,40
20241208,일요일,3,다사542b430b,한식,1111468,58
20241208,일요일,2,다사523b486b,편의점,54153,6
20241208,일요일,2,다사639a533b,슈퍼마켓일반형,168524,29
20241208,일요일,5,다사488a579a,약국,2342089,201
20241208,일요일,5,다사626a625b,정육점,1124598,28
20241208,일요일,4,다사483b545a,기타요식,177873,7
20241208,일요일,6,다사689b430a,편의점,702010,76
20241208,일요일,4,다사489b570a,한식,149863,7
20241208,일요일,4,다사509a427a,주유소,2579772,68
20241208,일요일,3,다사695a503b,슈퍼마켓일반형,607555,6
20241208,일요일,4,다사658b459b,주유소,5581308,103
20241208,일요일,3,다사507a498b,기타유통,85654,19
20241208,일요일,5,다사492a480b,주유소,71471,10
20241208,일요일,3,다사484a519a,편의점,150829,21
20241208,일요일,5,다사538b514b,약국,70395,11
20241208,일요일,3,다사456a438a,일식,364840,25
20241208,일요일,5,다사499a570b,편의점,268040,53
20241208,일요일,6,다사616b491b,한식,811004,20
20241208,일요일,6,다사516a494a,편의점,95068,18
20241208,일요일,2,다사600a636a,한식,852313,34
20241208,일요일,4,다사398a431a,편의점,459174,72
20241208,일요일,3,다사488b505a,기타요식,288614,43
20241208,일요일,2,다사600a424a,편의점,229007,42
20241208,일요일,5,다사641a553a,대형마트,224109146,3909
20241208,일요일,3,다사491a515b,기타요식,5806617,493
20241208,일요일,5,다사581b574a,편의점,890943,79
20241208,일요일,5,다사686a484a,제과점,426190,37
20241208,일요일,3,다사578a610a,정육점,16647052,8
20241208,일요일,5,다사531b488a,기타요식,239880,74
20241208,일요일,5,다사668b421a,편의점,1058141,294
20241208,일요일,2,다사570b512b,편의점,374352,46
20241208,일요일,6,다사569a437b,한식,7138175,95
20241208,일요일,6,다사643b560b,기타요식,573667,6
20241208,일요일,6,다사670a488b,기타식품,14925,8
20241208,일요일,3,다사570a614a,한식,210119,10
20241208,일요일,3,다사470a393b,화원,74206,6
20241208,일요일,6,다사674b503a,기타요식,347391,7
20241208,일요일,6,다사520b530b,편의점,711847,57
20241208,일요일,3,다사479a539a,기타요식,221035,21
20241208,일요일,6,다사576a467b,커피전문점,101377,20
20241208,일요일,4,다사574b461b,슈퍼마켓일반형,279475,29
20241208,일요일,6,다사577a585a,슈퍼마켓일반형,745118,78
20241208,일요일,5,다사471a388b,정육점,164703,10
20241208,일요일,6,다사653b463a,편의점,268225,27
20241208,일요일,4,다사510a461b,게임방/오락실,149560,43
20241208,일요일,6,다사591b475a,기타요식,404159,24
20241208,일요일,6,다사503a509b,한식,553337,27
20241208,일요일,3,다사483b504b,편의점,48452,38
20241208,일요일,4,다사484b544a,의복/의류,519707,14
20241208,일요일,4,다사438b510b,스포츠/레저용품,343657,7
20241208,일요일,5,다사483b556b,커피전문점,167295,21
20241208,일요일,6,다사483a516b,편의점,176974,14
20241208,일요일,5,다사486a572b,한식,1087218,19
20241208,일요일,2,다사549b490a,기타요식,34481,5
20241208,일요일,3,다사657b458a,편의점,130026,48
20241208,일요일,4,다사629b582b,제과점,674918,39
20241208,일요일,1,다사628a559a,노래방,15454,5
20241208,일요일,2,다사406b444b,기타요식,49230,6
20241208,일요일,4,다사616a572a,일식,1855154,14
20241208,일요일,5,다사497b524a,생활잡화/수입상품점,745143,104
20241208,일요일,3,다사626b582b,ZZ_나머지,98488,8
20241208,일요일,2,다사479b504b,기타요식,162258,5
20241208,일요일,4,다사634b508a,커피전문점,135609,12
20241208,일요일,4,다사603b449b,한식,2416104,81
20241208,일요일,4,다사581b599a,스포츠시설,2069480,175
20241208,일요일,6,다사457b473a,편의점,235882,17
20241208,일요일,4,다사613a623a,기타유통,80332,21
20241208,일요일,4,다사599a451a,기타요식,99503,17
20241208,일요일,5,다사599a527b,패스트푸드,134398,9
20241208,일요일,3,다사672a499b,제과점,414272,24
20241208,일요일,5,다사490a529a,일식,474906,10
20241208,일요일,5,다사636b579b,편의점,565488,95
20241208,일요일,3,다사498b566a,ZZ_나머지,56120,9
20241208,일요일,4,다사598b454a,ZZ_나머지,818311,42
20241208,일요일,4,다사494b446b,기타요식,125864,8
20241208,일요일,4,다사659a461a,농수산물,692890,8
20241208,일요일,4,다사529a478b,미용실,248961,16
20241208,일요일,2,다사599a655b,한식,214024,7
20241208,일요일,1,다사628b587a,게임방/오락실,482968,23
20241208,일요일,5,다사476a421b,기타요식,179716,12
20241208,일요일,4,다사470b534a,커피전문점,654399,62
20241208,일요일,4,다사564b456b,ZZ_나머지,25968,7
20241208,일요일,6,다사563a524a,한식,1381529,50
20241208,일요일,3,다사518b422b,ZZ_나머지,70891,25
20241208,일요일,2,다사510a524b,한식,514498,24
20241208,일요일,3,다사627b508b,기타요식,359119,10
20241208,일요일,3,다사605a547b,ZZ_나머지,70527,17
20241208,일요일,3,다사580a451b,패스트푸드,1252067,172
20241208,일요일,6,다사600b467a,ZZ_나머지,40508,9
20241208,일요일,5,다사632a508a,한식,2002328,35
20241208,일요일,6,다사569b456b,양식,4104498,20
20241208,일요일,4,다사579a467a,기타요식,594443,22
20241208,일요일,4,다사500a496b,한식,1657209,33
20241208,일요일,4,다사599a498a,제과점,53828,5
20241208,일요일,4,다사578b603a,생활잡화/수입상품점,321748,7
20241208,일요일,5,다사515a449b,생활잡화/수입상품점,2838511,145
20241208,일요일,5,다사440a500b,정육점,1438723,67
20241208,일요일,6,다사668a432b,한식,404765,6
20241208,일요일,6,다사527b511a,노래방,295321,14
20241208,일요일,6,다사583a440b,편의점,498635,91
20241208,일요일,5,다사420a467a,한식,298853,20
20241208,일요일,3,다사591a630a,정육점,650574,42
20241208,일요일,3,다사465b461a,미용실,286963,10
20241208,일요일,1,다사554a484b,한식,542960,41
20241208,일요일,4,다사469a428b,기타요식,419762,34
20241208,일요일,3,다사640b575a,한식,559815,35
20241208,일요일,1,다사561a520a,편의점,31239,3
